"","1","2","3","1|2","1|3","2|1","2|3","3|1","3|2","","",""
"result.2718",0.99276625,0.004006,0.00675325,0.956005501445086,0.884179372514624,0.00515541367137494,0.000887763968770057,0.170653546756361,0.000341603786562051,51,10.362538493844,60.8029094198735
"result.2719",0.92783125,0.978031,0.04921075,0.99616827500025,0.572457001684483,0.998502812436862,0.995364775658908,0.254084166657419,0.00200390433488233,53,6,61.463137132531
"result.2720",0.48427525,0.1253845,0.73602325,0.221791838812945,0.778934757404217,0.0878902204778939,0.0832231844709415,0.892230358122323,0.837349556562623,62,15,64.352916643534
"result.2721",0.870139,0.08817175,0.14061925,0.627656845417937,0.66335780487392,0.231717229636178,0.149184217316256,0.320978528558329,0.205026457463462,66,41.3017432683338,64.8136041517482
"result.2722",0.203806,0.71254675,0.71304625,0.278657515164463,0.288090014649377,0.472962609850588,0.629928177691049,0.351627331042903,0.633485123150732,54,28.9063462346101,56.356571077236
"result.2723",0.97328575,0.07618375,0.01774225,0.947862355818356,0.666431824412971,0.184575425212094,0.139715786925844,0.167351643945039,0.0438903941303057,48,3,59.1086595807595
"result.2724",0.91284625,0.42233725,0.0994105,0.912524024315731,0.66825780960776,0.702532710525722,0.485737675893214,0.365427619399901,0.108713907154493,69,32.3017432683338,66.9304238857431
"result.2725",0.7008085,0.404605,0.1963135,0.64818787713063,0.228298128822619,0.498225697961845,0.553385962386755,0.187301027901839,0.217103078380814,46,11.181269246922,55.9165648957758
"result.2726",0.8676415,0.28247725,0.07418575,0.920136956726785,0.654573548373333,0.86233138921056,0.501964001057551,0.156965980997082,0.0818044814493961,94,92.9658460768293,69.5257092224088
"result.2727",0.3241855,0.998011,0.21854125,0.967326581912176,0.0319070263320784,0.998361765255468,0.99897544415405,0.0359035222801947,0.0704823578535443,74,42.8843657917585,67.0149741865399
"result.2728",0.65959975,0.81894025,0.17158825,0.84351063163294,0.34823045885625,0.881159073661018,0.878843106138055,0.149886006812798,0.12829894719415,74,34.9063462346101,68.0954694662949
"result.2729",0.77898025,0.47578375,0.13412575,0.76294738296479,0.290928806920045,0.625035291931817,0.581897875815492,0.167877563629665,0.132819984082832,58,9,63.4003220426263
"result.2730",0.38187775,0.24976,0.4690405,0.315498544656807,0.21052722248754,0.233025408214424,0.262270241116422,0.226495336731464,0.496796608207408,55,3,61.6500193242864
"result.2731",0.72653275,0.5095,0.176833,0.903794117354703,0.480849220597868,0.888841221113241,0.672116052632507,0.234061732849327,0.157667799744712,81,77.8098729115479,64.117587508911
"result.2732",0.93132775,0.03572425,0.260749,0.882202087967926,0.997481062161433,0.0605650231646261,0.036427738082901,0.979543070874185,0.309913522940861,51,3,60.6166997891451
"result.2733",0.99876025,0.30445525,1e-05,0.9990099984198,1e-05,0.999007629824696,1e-05,1e-05,1e-05,84,74.0645186090718,70.241048959365
"result.2734",0.05020975,0.56319625,0.9115975,0.027348212472833,0.165709398005724,0.257215155862538,0.491339021875381,0.570153344626529,0.906177091612913,69,17.5766662806457,66.1972789889869
"result.2735",0.8636455,0.09116875,0.252757,0.751261112121298,0.879933658187777,0.160960116989322,0.123502172695536,0.676078253262524,0.300049656660466,58,14.181269246922,63.266391163272
"result.2736",0.6128965,0.19806175,0.78247675,0.162703454395851,0.968311292988147,0.109032224489667,0.0623951816992361,0.956908653737442,0.917250116789152,63,53.7896776378387,57.1085020966677
"result.2737",0.086923,0.00025975,0.92583325,0.078989244044403,0.414815077480855,0.00075409050079162,1.00000062528138e-05,0.735613392751316,0.99901,67,3,66.3403630524998
"result.2738",0.79446475,0.29546425,0.22253725,0.742219881270146,0.644864900123845,0.346363090164496,0.297768634003206,0.414591600858911,0.244912027179007,46,3,57.1757471314041
"result.2739",0.10765225,0.6548545,0.86489425,0.0327612188348503,0.262123588248498,0.0706419555303062,0.505761605394577,0.68493142511631,0.846086112599599,96,85.2089164024368,69.7942469776812
"result.2740",0.6108985,0.36988975,0.80545375,0.539713906006812,0.986480247087008,0.416300868491723,0.280215126981418,0.988133698876387,0.835350510826475,56,18,61.3899446597385
"result.2741",0.501508,0.750259,0.15760225,0.844208132818155,0.155062545450617,0.904296566236157,0.85605315742589,0.0784674711531946,0.0920114263885449,73,60.9171875856725,63.2389075746099
"result.2742",0.6418675,0.78097825,0.17983,0.761028795452616,0.266187772833818,0.829875565115385,0.766040624333161,0.147778618315839,0.143953168950997,58,12,62.9776412822991
"result.2743",0.4480615,0.0934165,0.591418,0.181899532815962,0.586661445815561,0.0714228554241782,0.0781364767687261,0.649314274883898,0.74314893563183,49,12,57.2669391684376
"result.2744",0.73402525,0.636373,0.1393705,0.784555230728299,0.191346059203254,0.724351213940431,0.691775625347605,0.12933103325051,0.132003238341988,44,3,55.6886012570044
"result.2745",0.28996975,0.72928,0.547462,0.488010525766578,0.210782076369047,0.595575571677301,0.756874284737196,0.298805988662752,0.354745752228304,79,77.5204866195103,58.9114098256775
"result.2746",0.86289625,0.1593505,0.19981,0.70557923937668,0.746018982029859,0.421313635784163,0.261284347992694,0.517626119890887,0.339474651490525,59,47.6971403020575,57.7014575658815
"result.2747",0.79146775,0.15160825,0.1383715,0.666498849364387,0.508485052067781,0.183549025199116,0.121561780737731,0.180958645935637,0.20884708773377,59,3,64.1430531035641
"result.2748",0.74251675,0.45280675,0.2752345,0.738845738469291,0.611418538937794,0.596625382543628,0.461564617385066,0.481221233363828,0.29543637564653,52,19.362538493844,59.1062098742275
"result.2750",0.66259675,0.07668325,0.66159775,0.280965747823773,0.936051566062329,0.0823830004492206,0.0455750333598314,0.927085185615807,0.811510114084913,56,27.5438077407661,60.2702054509471
"result.2751",0.09366625,0.26399575,0.74251675,0.0370039179123174,0.0274260870810617,0.181029391643183,0.248293401153928,0.0733388801898691,0.813409349427092,51,3,58.4917209873587
"result.2752",0.831178,0.213796,0.22453525,0.77321505832079,0.780802757629711,0.226171738024018,0.234304048403956,0.57275290949565,0.272733393974019,45,3,56.6536894473526
"result.2753",0.520489,0.34041925,0.440569,0.448090945541555,0.351274191246772,0.341461356341827,0.373895624745617,0.41833479210699,0.481152757341763,57,13.362538493844,62.1960266540204
"result.2754",0.08167825,0.97428475,0.69656275,0.767527586639094,0.0893068360380505,0.934797967042094,0.966543584220967,0.228244808962218,0.32787350000054,96,88.4779186487979,68.7019855841334
"result.2755",0.73502425,0.4570525,0.193816,0.741936582897476,0.41839215280852,0.626459344422864,0.539022648156512,0.252650909867907,0.204689983707393,58,31.4830125152558,61.1090389906554
"result.2756",0.48177775,0.39636325,0.4980115,0.297583880997979,0.506098918469335,0.296689756633526,0.369718564760615,0.394619296785336,0.500627229743386,91,87.5902333727056,67.4885991665473
"result.2757",0.09066925,0.074935,0.9525565,0.0224130644916194,0.643007201421664,0.0294019179486859,0.0408813314112221,0.871109204185447,0.974228745576884,50,6,57.5821663861605
"result.2758",0.71054875,0.0055045,0.16109875,0.351151841938288,0.317806754173498,0.00832010312844566,0.00184996756985403,0.167988277109921,0.188041742687209,62,22.362538493844,64.2835794457213
"result.2759",0.582427,0.598411,0.16559425,0.620301855596765,0.130230675838005,0.652064959617413,0.599682263994405,0.0852201999602412,0.16157907743003,62,13.362538493844,64.6586274588005
"result.2760",0.3641455,0.64711225,0.36089875,0.484320270172447,0.179969987023544,0.561323098056551,0.740250285414868,0.176758873138619,0.257973663213827,98,95.468886687708,69.4464109593493
"result.2761",0.74851075,0.28397575,0.3991105,0.639081320010944,0.777773174781296,0.535527321669119,0.294971017022498,0.56572736148292,0.466997404155934,74,71.4868179398963,59.8188853312851
"result.2762",0.93832075,0.6428665,0.0574525,0.943842485762637,0.63514740241592,0.728295530493956,0.66328723261045,0.292453566150177,0.0531115403166869,63,8.18126924692202,65.7960061638019
"result.2763",0.25650325,0.74551375,0.64261675,0.391779831795355,0.264648567738244,0.623527988417922,0.706886397689446,0.41699192614982,0.569511598602025,58,34.7030965448365,58.4991267443307
"result.2764",0.43082875,0.704305,0.47628325,0.454959602244341,0.304682948459326,0.686483056983517,0.712330211713699,0.307059951645316,0.44359715878472,59,3,63.684335710001
"result.2765",0.9925165,0.0184915,0.11564425,0.94030820298465,0.974149647364962,0.667770321441433,0.0521750861160064,0.696806581873588,0.264652636304125,97,102.722665174788,70.1636399761725
"result.2766",0.25150825,0.805204,0.34241725,0.639558204474031,0.118243684798139,0.74187312291464,0.86952984584234,0.134888936210959,0.209208114171895,111,115.206569870857,70.7606288819787
"result.2767",0.5999095,0.1513585,0.862147,0.111775402161567,0.88196044715369,0.0765053618237139,0.0838707813071109,0.958404417060609,0.930210080105482,84,77.3273048870304,66.6294819723116
"result.2768",0.99676225,0.77498425,0.00075925,0.998948431617159,0.999009999981488,0.991746598665837,0.709366652552834,0.00105760609514856,0.000990478353555111,63,17.181269246922,65.8539787833864
"result.2769",0.6148945,0.01924075,0.51024925,0.500728032349925,0.697761624929025,0.0221270562355548,0.0239737051027012,0.728373280933112,0.564537470752073,49,3,58.6769336510973
"result.2770",0.15010975,0.9725365,0.42783175,0.690469194131034,0.0561602421455037,0.948661861363784,0.973746159234603,0.151068658784396,0.316174026183949,90,66.1861090600923,70.4141541885652
"result.2771",0.71654275,0.12663325,0.11714275,0.543966842497749,0.136326749630529,0.189380976009056,0.29947075558798,0.0635327721870571,0.190571782149321,52,12,60.0118223643984
"result.2772",0.8396695,0.150859,0.56069875,0.543785936262241,0.920104009572031,0.410437747789867,0.112895933962244,0.764814176752485,0.621193269396939,90,90.164091871275,67.5916648826869
"result.2773",0.938071,0.15160825,0.03222775,0.88830276765735,0.770175668292029,0.704554337833481,0.155100496459521,0.0921604715423287,0.0341169570750917,90,86.3323689489961,69.679658835117
"result.2774",0.7707385,0.41584375,0.23702275,0.759124589783359,0.63008914777386,0.528842764856221,0.465045979941782,0.454629996879881,0.25782716199483,44,6,55.4972216901078
"result.2775",0.96879025,0.04721275,0.0844255,0.83414517576802,0.925068093641699,0.678249229885847,0.0823179681336349,0.267152702537803,0.100818675786312,109,121.347206265558,69.2101035106364
"result.2776",0.890119,0.08767225,0.6094,0.511575928132786,0.961151412364914,0.276143107241642,0.0711098551524864,0.93794919077928,0.806582344978666,86,86.7506386063846,65.860629623021
"result.2777",0.99901,0.1203895,0.0045055,0.998964467925539,0.99901,0.798320710361232,0.297926748005794,1e-05,0.00333565058224118,79,51.3893587498659,69.7818644174214
"result.2778",0.2432665,0.091918,0.853156,0.0461250694724806,0.702681449256129,0.0409580960135189,0.0371669955213534,0.823574836259131,0.943361590075684,47,9,55.6818015357743
"result.2779",0.191818,0.38687275,0.97903,0.00135700572798631,0.871896399162565,0.0047137787149951,0.048918950118864,0.979376902972066,0.994977464478419,69,60.7468784768574,57.6936892162111
"result.2780",0.96629275,0.87738175,0.00925075,0.997649683987563,0.12466290803505,0.998317904616335,0.973908862304457,0.0273041884224881,0.0040315170585813,66,34.6314232222982,66.006393635814
"result.2781",0.8886205,0.03722275,0.14911075,0.761494015373342,0.809292208834885,0.0807251049903553,0.047114538586923,0.504121000413604,0.174892664438452,52,15,60.2032019312949
"result.2782",0.0634465,0.936073,0.84241675,0.233730186143501,0.112453393529884,0.668460127448208,0.910823286470022,0.409360279811358,0.709114022161223,90,66.0316600691921,70.1190235760246
"result.2783",0.8716375,0.443566,0.13162825,0.847534315166645,0.534675813675137,0.581573638504545,0.387874300303367,0.397589968108905,0.155030358782942,63,6,65.723822031884
"result.2784",0.2782315,0.89336575,0.25100875,0.671167031262631,0.0759771891202107,0.887700725809688,0.912805775451952,0.0413873785203611,0.137530876689985,84,64.5606053346074,68.6934035061044
"result.2785",0.215794,0.46879075,0.814195,0.218313928795478,0.56912915916404,0.401441848225783,0.450087753942237,0.627008904562516,0.806350550382278,49,3,57.804284677114
"result.2786",0.77248675,0.60265675,0.294715,0.802875499669557,0.677240054834629,0.705055035072949,0.656376563646001,0.576212285987481,0.276246652026758,50,6,59.4351567151882
"result.2787",0.9755335,0.0174925,0.12263725,0.85908539508789,0.949901005740566,0.0865241850651869,0.0328435449169385,0.767230156880445,0.173279313335537,65,37.0876154815321,65.4971759049236
"result.2788",0.66059875,0.93432475,0.12513475,0.813891983841281,0.167645488959535,0.957849144605606,0.957986462216122,0.0823624482236927,0.108679561008945,69,6,67.5180360562151
"result.2789",0.86539375,0.143866,0.31144825,0.686815336779698,0.842166165018358,0.465589768994076,0.187926076697841,0.645548364070747,0.431083129281486,92,98.2065245757442,65.1511822429949
"result.2790",0.79945975,0.86589325,0.10365625,0.985285130659142,0.448077359347028,0.985636437676165,0.887877551918646,0.164265604319495,0.0525368504106786,72,46.8784095489795,66.8857042526736
"result.2791",0.61614325,0.27848125,0.54421525,0.281352156958831,0.688883747228922,0.202950292747898,0.224976980641829,0.629846150234862,0.576629206449065,97,97.1270247042771,69.2129694574617
"result.2792",0.467542,0.5090005,0.447562,0.417572288908196,0.423310553977668,0.455583857763268,0.508041644586172,0.361546761487734,0.416101421330662,99,100.060227940875,68.8401166035056
"result.2793",0.43832125,0.28972,0.7157935,0.361082168162329,0.85247295338822,0.2654170582341,0.247123173682065,0.873918234705824,0.750061461420114,45,3,55.6750318448324
"result.2794",0.9295795,0.5919175,0.0484615,0.946072592951366,0.605194999067692,0.735267486255944,0.697306742701725,0.238410332026288,0.0491495410640563,62,6,65.4449783006775
"result.2795",0.45130825,0.14311675,0.54171775,0.270914684066244,0.545903778390165,0.110623379561569,0.123047912496258,0.485097974663431,0.590790664097908,67,24.5438077407661,65.9229630937872
"result.2796",0.6308785,0.49876075,0.238771,0.717141776371078,0.455665015637286,0.690292717590727,0.561089266805339,0.232661120321153,0.235286445908615,98,95.7575323250899,70.4264494395195
"result.2797",0.400609,0.64561375,0.282727,0.579139299387247,0.266253742038276,0.652688915874313,0.72465340486925,0.206024060931176,0.284164368910459,92,86.975786697931,68.476182399677
"result.2798",0.1793305,0.04971025,0.69906025,0.0507205714090712,0.139799985706463,0.025082925001672,0.0388126828574103,0.222549697853765,0.844439994490511,50,5.18126924692202,58.1089602838102
"result.2799",0.05770225,0.96229675,0.81943975,0.286775848315247,0.0675536947873019,0.80036116900696,0.91948591909152,0.246459354940262,0.592613176281328,57,12,61.0150281680798
"result.2800",0.97628275,0.02973025,0.05770225,0.902794697972919,0.909285837910639,0.121000896048834,0.0189458553953557,0.458010339284776,0.0717884848547397,60,29.7250769876881,63.715746995085
"result.2801",0.08817175,0.291718,0.76799125,0.0607553426368878,0.0655988381118456,0.179236790886161,0.352802362937478,0.184918481476177,0.767660835427988,70,3,67.3470281721295
"result.2802",0.5519575,0.402607,0.5649445,0.455412143648233,0.691999408054894,0.407191376867166,0.324938821037637,0.650509960478483,0.596481127622582,79,68.4878523284261,65.9552648510677
"result.2803",0.82843075,0.07868125,0.1573525,0.731856502366769,0.505693346749289,0.0934870955814138,0.0935750898999416,0.391363287119218,0.189171573752274,49,3,59.253683298058
"result.2804",0.82343575,0.26849125,0.120889,0.742413970481249,0.658476527552276,0.54748646727986,0.286235214014492,0.175924062316244,0.114895574801482,93,84.7934830624792,70.7759018054011
"result.2805",0.81344575,0.3901195,0.15710275,0.815295623055785,0.556183526601127,0.669192881419975,0.504458517901231,0.286642602492887,0.175785297235083,53,29.3017432683338,58.4202042535427
"result.2806",0.1004095,0.79896025,0.87913,0.125412365002042,0.32836454805483,0.621670798971117,0.705073387485805,0.522789090190622,0.870196366898302,49,3,57.4163798562966
"result.2807",0.8946145,0.3651445,0.3381715,0.885746706912698,0.989603303826838,0.441619036275274,0.365294539858648,0.98431173038037,0.404986550711406,43,3,55.5676005402833
"result.2808",0.5999095,0.8476615,0.1683415,0.925309071040494,0.356811946216173,0.94841808955228,0.863007979156584,0.143041596203025,0.163504073451016,86,68.3663439184845,69.7327242470762
"result.2809",0.16859125,0.65935,0.95580325,0.17801769626442,0.840889502242373,0.470535393214767,0.54545429498928,0.939198293403013,0.957214290541664,65,15,65.1938014450214
"result.2810",0.7617475,0.98377525,0.084925,0.957427289563497,0.248787767295085,0.996053166685756,0.979112726720988,0.071761762535802,0.0309089261484574,64,12,65.7824367516299
"result.2811",0.99676225,0.31394575,0.012997,0.995134532065554,0.968379800854056,0.673836790286999,0.336261780209639,0.517251570021864,0.0147133915966665,48,6,59.4173148422762
"result.2812",0.8486605,0.1743355,0.201808,0.775459167681951,0.671309235988612,0.313683461635042,0.195247238292947,0.524338544543416,0.233572836027276,61,12,64.7411308070807
"result.2813",0.99676225,0.00025975,0.38837125,0.519910017446588,0.999004941974726,0.0306647277848843,3.85322051197219e-05,0.998948311512113,0.851327337604804,70,66.5098327712777,63.837294971103
"result.2814",0.45430525,0.55720225,0.2182915,0.509136732867798,0.302195845519233,0.59841179421804,0.633666151750195,0.143461777246044,0.168482818140588,108,112.70261130128,70.5668376267857
"result.2815",0.5080015,0.760249,0.65260675,0.558434835553103,0.747635736695204,0.741431120605765,0.747360436329492,0.800976590074805,0.658064659466018,57,3,62.913856626385
"result.2816",0.698311,0.27948025,0.20055925,0.675848435907832,0.327163443384779,0.306348882677039,0.248390066774417,0.21627754417114,0.231126844585272,56,3,62.6962357105726
"result.2817",0.544465,0.34591375,0.87388525,0.365375475084912,0.845824399913072,0.335151573809962,0.218005731687555,0.959479767028448,0.922006495989259,88,77.7058675809471,69.1827893350401
"result.2818",0.15460525,0.961048,0.586423,0.431678759248064,0.032750082481144,0.908115789821376,0.961212757279675,0.130536672582775,0.378421632820824,70,22.7579355275677,66.6962906812638
"result.2819",0.77498425,0.68757175,0.0904195,0.944728973195775,0.461353730648591,0.926590277512178,0.756112667201747,0.112378739860359,0.0696030267286481,69,45.2688847284541,65.6956764364207
"result.2820",0.9655435,0.62413525,0.04221775,0.972121214015097,0.68540820623164,0.702027906587905,0.683292345542615,0.393644931389078,0.0447636183342465,56,3,63.2574933543802
"result.2821",0.43182775,0.742267,0.3101995,0.671786507615493,0.240214412840595,0.80139819268128,0.821949996074255,0.20614016192864,0.273275193839582,88,75.4976960369243,69.3174107385795
"result.2822",0.90685225,0.084925,0.66809125,0.480777793195694,0.959551956677723,0.372555221375825,0.0722537542945661,0.905608140144566,0.860955590428233,103,110.359876654263,69.5852844530489
"result.2823",0.9965125,0.4790305,0.0164935,0.995671927510939,0.981796210038538,0.605338075320307,0.399207126602089,0.598976179854809,0.0216588522239707,50,12,60.3188778711414
"result.2825",0.228781,0.865144,0.55470475,0.65363206394859,0.188537067849561,0.828955179495987,0.852036948743967,0.317924966354215,0.412271435612386,87,79.5085741339524,66.6673303669846
"result.2826",0.80994925,0.63462475,0.25650325,0.878255822293703,0.706525405442518,0.78029007203743,0.567129509919153,0.530463604211026,0.252218788490407,65,31.362538493844,65.3181668161683
"result.2827",0.87238675,0.253756,0.0754345,0.8702630574786,0.645899317641263,0.737101872785438,0.387754694691056,0.191142603008688,0.0947389213635294,65,54.8015901233966,61.0091838562707
"result.2828",0.29446525,0.2322775,0.94481425,0.0954930695951152,0.980180553258005,0.0824531292714212,0.0367535215757119,0.994713164070856,0.973533773224048,50,14.181269246922,57.3291509372738
"result.2829",0.54121825,0.5249845,0.63862075,0.544204291137786,0.83214229525668,0.543878262277111,0.371971417024972,0.8446484364565,0.643277606935458,46,11.181269246922,55.6970547004705
"result.2830",0.1064035,0.86339575,0.940069,0.233532896644726,0.467101120172134,0.526098604509727,0.695804028100147,0.814078439366594,0.88242224649865,59,32.3137010490049,58.995042661541
"result.2831",0.92383525,0.01524475,0.29046925,0.514319228951687,0.925838253635688,0.0681719406614069,0.0225631057269698,0.749574071187172,0.388944729911778,71,58.0038054246404,65.4556759958537
"result.2832",0.46479475,0.9385705,0.470539,0.782325452143298,0.386390664629785,0.945901239595382,0.958081576402825,0.397648299225269,0.328051384980447,68,23.181269246922,66.4624260775579
"result.2833",0.47778175,0.13987,0.6758335,0.284640114879286,0.822862126515547,0.12969176247734,0.129182167709279,0.805472757946226,0.804983197259281,50,6,58.8652607569199
"result.2834",0.2073025,0.46229725,0.70205725,0.140085500743679,0.25659664546677,0.213334365072163,0.381878178600625,0.409974362067223,0.729376160413284,57,19.362538493844,60.9509584185804
"result.2835",0.63612325,0.31544425,0.2532565,0.519834421915993,0.418735433733576,0.375602006589952,0.322056935758618,0.291596485570824,0.283136790451155,76,42.0925373357812,68.4763542436516
"result.2836",0.52423525,0.25300675,0.396613,0.490525842164705,0.393080608902881,0.282271338405996,0.247362071657055,0.30393927204008,0.38002359823769,61,3,64.6998133722304
"result.2837",0.62013925,0.118891,0.63562375,0.496432161046792,0.887520980620815,0.130383781235453,0.12268200384717,0.899811196283288,0.713736322619007,58,9,63.2539231729857
"result.2838",0.2422675,0.5149945,0.76549375,0.200093008020772,0.454825842165614,0.315737074500898,0.399487071001,0.598704505552734,0.775594848622295,55,16.362538493844,60.2526634668822
"result.2839",0.6788305,0.1893205,0.297712,0.372122938704844,0.459884185710301,0.231154442438703,0.278595311657734,0.396356582518879,0.41789495041356,59,40.4830125152558,59.7838925631096
"result.2840",0.68457475,0.072937,0.34091875,0.552451738351512,0.542665198123549,0.0962360445668135,0.0748002529529611,0.467337083308964,0.381421886910454,53,3,61.2267768683785
"result.2841",0.601408,0.4380715,0.344665,0.588423087509921,0.47051297428781,0.472025673096327,0.442935705182726,0.370887854214868,0.346805216360054,61,26.181269246922,63.4268228859731
"result.2842",0.45630325,0.75650275,0.5969125,0.652834950913763,0.570377876548235,0.789066623111183,0.742937926238378,0.580814839902642,0.478365915165871,49,15.5438077407661,56.9177165870556
"result.2843",0.47078875,0.51874075,0.422587,0.449145825583787,0.354385296602496,0.484636581974975,0.478249227662556,0.291011205510615,0.413240050037275,65,19.362538493844,65.5551485245081
"result.2844",0.858151,0.205804,0.224785,0.751713770992059,0.735072833966775,0.593718510219348,0.285335903699445,0.412142870199849,0.296325110218371,83,82.5136381959181,64.9268957521074
"result.2845",0.0744355,0.98902,0.4900195,0.807680790593727,0.0440755535753639,0.951045767308146,0.98757125586562,0.121061812731666,0.184791623172001,91,77.0096796263405,69.0973824887589
"result.2846",0.63262675,0.8536555,0.600409,0.904851765078237,0.838586336003275,0.94899246367861,0.852610837742793,0.834915427469123,0.461332111021802,55,22.362538493844,60.6006182054092
"result.2847",0.9036055,0.063946,0.07568425,0.866335452416362,0.518138814171258,0.0896306053673017,0.073341389561486,0.197530141432446,0.081952622516005,49,3,59.5210211247244
"result.2849",0.02123875,0.72803125,0.9091,0.0149379968179577,0.0350988628523673,0.132668766250308,0.473344368816638,0.198866472688923,0.881228061785251,50,12,55.9651232546895
"result.2850",0.042967,0.342667,0.99126775,0.00115521741025491,0.68790322482674,0.00337497702243592,0.105501707118384,0.945745491081247,0.99652826719724,68,39.6642817621778,63.5156678915448
"result.2851",0.743266,0.09991,0.380629,0.53596349182065,0.810933514080906,0.11699734618223,0.11460543452462,0.73024279444026,0.475920110490697,51,17.181269246922,59.0189227886791
"result.2853",0.57118825,0.98827075,0.24451525,0.959979588764837,0.221835103517569,0.998042474353216,0.995702503076444,0.177128756163233,0.0871302565503872,64,27.9392047744898,64.7572917780911
"result.2854",0.99076825,0.8396695,1e-05,0.99856726886672,1e-05,0.975870665407034,1e-05,1e-05,1e-05,72,41.9939617161422,68.0879808190206
"result.2855",0.16909075,0.90934975,0.5819275,0.422652147179795,0.111599712600039,0.790050940368158,0.885452113066444,0.228564044022532,0.490056155373641,70,36.1204740214118,65.9209601238255
"result.2856",0.96429475,0.003007,0.041968,0.978231889959134,0.829974625716882,0.0125246280018146,0.00623015948093251,0.476524656274174,0.0468610705625792,46,6,57.8405795362394
"result.2857",0.975034,0.906103,0.004006,0.994045220829797,0.623391615171082,0.981552212167964,0.901089845559508,0.0191099638718204,0.00183368659824148,43,6,55.9763621845353
"result.2858",0.82393525,0.437572,0.080929,0.897991277279575,0.51901273007899,0.779039413068872,0.510772625219738,0.149934390371476,0.0783263080994188,80,70.3006268387251,67.5019981887518
"result.2859",0.9825265,0.10815175,0.00575425,0.957984658332281,0.635633363402155,0.702184367899058,0.302729958311438,0.0510232955696122,0.00909627734624578,79,61.4271391439947,69.1847058284441
"result.2860",0.52273675,0.506503,0.36739225,0.555354002239634,0.323071319771339,0.499357532500698,0.566436433277101,0.298144898918764,0.363238827942842,57,3,63.0074528126094
"result.2861",0.4620475,0.44581375,0.77098825,0.41389013408137,0.841117713693579,0.393289058063984,0.360880482932046,0.91380022645929,0.808694428610205,54,16.362538493844,60.3184141182832
"result.2862",0.63362575,0.67708225,0.20255725,0.765946894086279,0.370567969895137,0.808387253518438,0.709648781005949,0.168630728606046,0.179417048830622,59,27.5438077407661,62.3809891054172
"result.2863",0.99626275,0.39036925,0.00675325,0.995844009893516,0.982395148875812,0.488894135254567,0.413504676691605,0.659551172498978,0.0105697730056368,49,8.18126924692202,60.0599395204788
"result.2864",0.9725365,1e-05,0.0114985,1e-05,0.275622059796034,1e-05,1e-05,0.0573853551044916,1e-05,44,3,56.8051964934662
"result.2865",0.37438525,0.6628465,0.3211885,0.386823486249017,0.0491828797322776,0.611654709881763,0.69603398073422,0.0788138104085633,0.327769974148369,61,6,64.4695502379928
"result.2866",0.6358735,0.3911185,0.7537555,0.576166712976083,0.826095266519435,0.50975670040285,0.304775106239148,0.877146437556455,0.783911294706693,78,75.2776120073437,62.2498811107121
"result.2867",0.83292625,0.4200895,0.18407575,0.805303696311049,0.650336871973436,0.492174969311927,0.399996182072652,0.480043645601773,0.195835595406384,58,6,63.7178105027169
"result.2868",0.79921,0.00325675,0.30994975,0.606292885549709,0.830870751410033,0.00227741258664208,0.00234587950282218,0.776854700948522,0.617474516918139,46,3,57.4180096413585
"result.2869",0.22603375,0.8087005,0.7457635,0.39736297640633,0.342876226695219,0.667647894711025,0.763394081214133,0.558358317347998,0.690643616112124,60,33.2409480428236,60.6960798525599
"result.2870",0.27648325,0.4350745,0.604405,0.2076158777828,0.162669681614822,0.255462391878744,0.410106742993964,0.287447120656341,0.65355444890992,46,5.18126924692202,55.8978226968129
"result.2871",0.79846075,0.01474525,0.13062925,0.600322531856219,0.388927554553529,0.0391727114738357,0.0207087715305678,0.151655012698676,0.164856653038767,45,6,56.4330160704664
"result.2872",0.837172,0.75750175,0.451558,0.853294081185216,0.983375614673415,0.777192855510582,0.829526612198784,0.971036082519823,0.440174601147582,47,3,58.1408353217523
"result.2873",0.20305675,0.50025925,0.72253675,0.139601216912926,0.293043245370182,0.264442101296201,0.457043587241646,0.449290271101079,0.719225665820472,73,40.2080895029439,66.9346979162383
"result.2874",0.43532425,0.23652325,0.897112,0.138346862565279,0.865291095422204,0.0983049255012209,0.130687383736024,0.946574512558681,0.939905162505626,87,73.5207108683058,69.3282069150011
"result.2875",0.24451525,0.82243675,0.30994975,0.408920106808201,0.0603705691911273,0.713797559501707,0.839079407637938,0.0778123555538106,0.264406251798864,79,42.1204740214118,68.9592389682705
"result.2876",0.984025,0.064945,0.0594505,0.949828016270342,0.929113671367741,0.356021942619487,0.0812072955999049,0.39598324884282,0.0760844488030423,58,36.8126924692202,62.3556749502482
"result.2877",0.31744225,0.5789305,0.91983925,0.274797921429429,0.822057592867895,0.360424432715991,0.318995399431045,0.944484275729678,0.91140186835885,85,78.5962716565633,66.177361235446
"result.2878",0.52673275,0.49426525,0.1773325,0.539307875990817,0.0998584980886581,0.528183432406727,0.64137966985627,0.0608904650715576,0.179325641820063,57,19.7579355275677,61.9138873247766
"result.2879",0.2552545,0.20155825,0.54021925,0.106209644136231,0.137931365805701,0.0891068892702313,0.210578402298481,0.236323862772482,0.600708223014727,58,16.362538493844,62.1514796793345
"result.2880",0.34591375,0.517492,0.482527,0.289530278471556,0.204623621840992,0.512041099924569,0.527792395813585,0.209352445774566,0.510134008475559,55,6,61.590473817624
